Requirement_ID,Requirement_Text,Source,Section,Domain,Suggested_Category,Final_Category
REQ_01319,"5.14.3.3 Step 3a - If a former leadi ng ERTMS/ETCS on-board equipment remains leading and there was no end of mission, the driver must modify the Train Data such that it fits with the new train composition.",SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01321,RBC transition order) to the ERTMS/ETCS on-board equipment shall consist of an order to contact the Accepting RBC (see 3.5.3.5.3) and to execute the handover at a further location corresponding to the border.,SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01322,5.15.1.3 At the RBC/RBC border a balise group with an order to execute the handover immediately shall be placed.,SUBSET-026-5 v360.pdf,,,Review,Functional
REQ_01323,"5.15.1.4 If the message from the border balise group is not (yet) received, the handover shall still be executed when the train with its max safe front end passes the border location according to the announcement information.",SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01324,"5.15.1.5 The on -board equipment shall manage only one RBC/RBC transition at a time, therefore a new transition order shall replace a previously received order.",SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01327,"5.16 Procedure passing a non protected Level Crossing 5.16.1 General Requirements 5.16.1.1 In case the LX is not protected, the ERTMS/ETCS on -board equipment (in FS , LS or OS mode) shall temporarily supervise the LX start location as both the EOA and SvL (instead of t he EOA/LOA and the SvL (if any) derived from the MA), with no release speed.",SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01328,5.16.1.2 The supervision of the LX start location as both the EOA and SvL shall be substituted by the inclusion of the LX speed restriction in the MRSP under conditions depending on whether stopping in rear of the LX start location is required or not.,SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01329,The end location of the LX speed restriction shall be the LX end location.,SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01331,5.16.1.5 Indication given to the driver shall remain displayed until one of the following conditions is met: a) information “LX is protected” is received on-board; b) train has passed the LX end location with its min safe front end.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01332,"5.16.2 Stopping in rear of non protected LX is required 5.16.2.1 Once the train has stopped with its estimated front end inside the stopping area, given by trackside, the ERTMS/ETCS on -board equipment shall no longer supervise the LX start location as both the EOA and SvL (i.e.",SUBSET-026-5 v360.pdf,,,Review,Review
REQ_01333,"the EOA/LOA and the SvL (if any) derived from the MA shall be again supervised ) and shall immediately include the LX speed restriction in the MRSP, starting from the estimated train front end.",SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01336,"the EOA/LOA and the SvL (if any) derived from the MA shall be again supervised ) and shall immediately include the LX speed restriction in the MRSP, starting from the train front end (estimated or max safe), which has reached the concerned Permitted speed supervision limit location.",SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01339,"Once Train Data is validated (E6), the process shall go to A7 A7 The ERTMS/ETCS on -board equipment shall consider the Train Data as being changed and shall apply, when relevant, the requirements regarding change of Train Data (refer to clauses 3.18.3.4, 3.18.3.7 and 3.18.3.8).",SUBSET-026-5 v360.pdf,,,Functional,Functional
REQ_01341,5.18.2.2 “Lower pantograph announcement” shall be displayed to the driver when the max safe front end of the train reaches a location (point C) in rear of the beginning of the powerless section (point D).,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01342,5.18.2.2.1 This location (point C) shall be determined by the ERTMS/ETCS on -board equipment taking into account the time necessary for performing the required actions and the current train speed.,SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01343,"5.18.2.2.2 The displayed “Lower pantograph announcement” information shall also indicate if the related functionality is executed  automatically, or  if the driver is requested to act.",SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01345,5.18.2.5 When the min safe front end of the train reaches the “Powerless section” e nd location point E):  “Lowered Pantograph” information shall no longer be displayed to the driver  “Raise pantograph” information shall be displayed to the driver.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01346,"5.18.2.5.1 The displayed “Raise pantograph” information shall also indicate if the related functionality is executed  automatically, or  if the driver is requested to act.",SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01347,5.18.2.6 The “Raise pantograph” information shall remain displayed for a fixed time (see Appendix A.3.1) after the minimum safe rear end of the train has passed the end of the “Powerless section”.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01348,5.18.3.2 “Neutral section announcement” shall be displayed to the driver when the max safe front end of the train reaches a location (point C) in rear of the beginning of the powerless section.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01349,5.18.3.2.1 This location (point C) shall be deter mined by the ERTMS/ETCS on -board equipment taking into account the time necessary for performing the required actions and the current train speed.,SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01350,"5.18.3.2.2 The displayed “Neutral section announcement” information shall also indicate if the related functionality is executed  automatically, or  if the driver is requested to act.",SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01351,"5.18.3.3 When the max safe front end of the train reaches the starting location (point D) of the powerless section:  “Neutral section announcement” shall no longer be displayed to the driver,  “Neutral section” information shall be displayed to the driver.",SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01352,5.18.3.4 When the min safe front end o f the train reaches the “Powerless section” end location point E):  “Neutral section” information shall no longer be displayed to the driver  “End of Neutral section” information shall be displayed to the driver.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01353,"5.18.3.4.1 The displayed “End of Neutral section” information shall also indicate if the related functionality is executed  Automatically, or  if the driver is requested to act.",SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01354,5.18.3.5 The “End of Neutral section” information shall remain displayed for a fixed time (see Appendix A.3.1) after the minimum safe rear end of the train has pass ed the end of the “Powerless section”.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01355,"5.18.4.2 As long as there are non stopping areas stored on -board, the ERTMS/ETCS on-board equipment shall continuously check the current speed and position of the train whether a full service brake command would stop the train within any of the stored non stopping areas.",SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01356,"This shall be achieved taking into account for each non stopping area, two virtual SBI supervision limits (SBID and SBI G), calculated at the estimated speed from two SBD curves of which the f eet are the start location of the non stopping area (point D) and a location (point G) at train length distance in advance of the end location of the non stopping area: a) If the max safe front end is in rear of the first SBI supervision limit (SBID) no information related to this non stopping area shall be displayed b) If the max safe front end is in advance of the first SBI supervision limit (SBID) and the min safe front end in rear of the second SBI supervision limit (SBIG), the non stopping area related information shall be displayed to the driver according to the following clauses 5.18.4.3, 5.18.4.4.",SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01357,"c) If the min safe fr ont end is in advance of the second SBI supervision limit (SBIG), no information related to this non stopping area shall be displayed.",SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01358,"5.18.4.3 When the max safe front end is in rear of the start location (point D) of the non stopping area, the “Non stopping area announcement” shall be displayed to the driver.",SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01360,"5.18.5.2 When the max safe front end of the train passes t he start location (point D) of the radio hole area, the “radio hole” indication shall be displayed to the driver.",SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01361,"5.18.5.3 When the min safe rear end of the train passes the end location (point E) of the radio hole area, the “radio hole” indication to the driver shall be removed.",SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01362,5.18.6.2 “Close air conditioning intake announcement” information shall be displayed to the driver when the max safe front end of the train reaches a location (point C) in rear of the beginning of the “air tightness” area.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01363,5.18.6.2.1 This location (point C) shall be determined by th e ERTMS/ETCS on-board equipment taking into account the time necessary for performing the required actions and the current train speed.,SUBSET-026-5 v360.pdf,,,Performance,Performance
REQ_01364,"5.18.6.2.2 The displayed “Close air conditioning intake announcement” information shall also indicate if the related functionality is executed  automatically, or  if the driver is requested to act.",SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01365,5.18.6.3 When the max safe front end of the train reaches the start location (point D) of the air tightness area:  “Close a ir conditioning intake announcement” information shall no longer be displayed.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01366, “Air conditioning intake closed” information shall be displayed to the driver.,SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01368,"5.18.6.4.1 The displayed “Open air conditioning intake” information shall also indicate if the related functionality is executed  automatically, or  If the driver is requested to act.",SUBSET-026-5 v360.pdf,,,Operational,Operational
REQ_01369,5.18.6.5 The “Open Air Conditioning intake” information shall remain displayed for a fixed time (see Appendix A.3.1) after the minimum safe rear end of the train has passed the end of the “Air tightness area”.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01370,5.18.7.3 “Inhibition of Regenerative Brake announc ement” information shall be displayed to the driver when the max safe front end of the train reaches a location (Point C) in rear of the beginning of the regenerative brake inhibition area.,SUBSET-026-5 v360.pdf,,,Safety,Safety
REQ_01372,5.18.7.3.2 This location (point C) shall be determined by the On -Board equipment taking into account the time necessary for performing the required actions and the current train speed.,SUBSET-026-5 v360.pdf,,,Performance,Performance
